priority,status,product,category,price,product_page,photo_source_folder,product_id
"ok","matched by product name","Royal Antique Silver Gold Polish Lakshmi Lotus Statement Pendant with Pearl Drops","Womens / PENDENT","13900","/product/N9rMGmAIPW7X2EZ1BVx9","pendants/Pendant_045_Royal Antique Silver Gold Polish Lakshmi Lotus Statement Pendant with Pearl Drops","N9rMGmAIPW7X2EZ1BVx9"
"ok","matched by product name","Royal Antique Silver Gold Polish Lakshmi Quad-Peacock Pendant with Ruby Drops and Fluted Gold Drop","Womens / PENDENT","9600","/product/NvpZK6NLfo5f2K1GmKL9","pendants/Pendant_070_Royal Antique Silver Gold Polish Lakshmi Quad-Peacock Pendant with Ruby Drops and Fluted Gold Drop","NvpZK6NLfo5f2K1GmKL9"
"ok","matched by product name","Royal Antique Silver Gold Polish Temple Gopuram Lakshmi Pendant with Coral & Pearls","Womens / PENDENT","18400","/product/edNBBpPoPr5iKDH59gq6","pendants/Pendant_042_Royal Antique Silver Gold Polish Temple Gopuram Lakshmi Pendant with Coral and Pearls","edNBBpPoPr5iKDH59gq6"
"ok","matched by product name","Royal Silver Gold Polish Antique Lakshmi Temple Pendant with Peacock Feather Art & Tumbled Ruby Drops","Womens / PENDENT","20000","/product/4FOdJjAcYbWoEhtz7sLT","pendants/Pendant_063_Royal Silver Gold Polish Antique Lakshmi Temple Pendant with Peacock Feather Art and Tumbled Ruby Drops","4FOdJjAcYbWoEhtz7sLT"
"ok","matched by product name","Royal Silver Gold Polish Antique Two-Headed Eagle Motif Pendant with Massive CZ Solitaire","Womens / PENDENT","6200","/product/of6QYXBTSr187qVCngRd","pendants/Pendant_058_Royal Silver Gold Polish Antique Two-Headed Eagle Motif Pendant with Massive CZ Solitaire","of6QYXBTSr187qVCngRd"
"ok","matched by product name","Royal Silver Gold Polish Carved Iced-Blue Gem & CZ Lattice Pendant","Womens / PENDENT","14300","/product/vkS7UFYE291Tv84zWMIb","pendants/Pendant_039_Royal Silver Gold Polish Carved Iced-Blue Gem and CZ Lattice Pendant","vkS7UFYE291Tv84zWMIb"
"ok","matched by product name","Royal Silver Gold Polish Lord Venkateswara Perumal Temple Pendant with Ruby Drops","Womens / PENDENT","12800","/product/jaxWhfOVcr7OyZixwlxj","pendants/Pendant_003_Royal Silver Gold Polish Lord Venkateswara Perumal Temple Pendant with Ruby Drops","jaxWhfOVcr7OyZixwlxj"
"ok","matched by product name","Royal Silver Gold Polish Ram Parivar Kasu Choker Pendant with Rubies & CZ","Womens / PENDENT","8899.98","/product/bDQGfIs4nZiZiZLg6qsX","pendants/Pendant_078_Royal Silver Gold Polish Ram Parivar Kasu Choker Pendant with Rubies & CZ","bDQGfIs4nZiZiZLg6qsX"
"ok","matched by product name","Royal Silver Gold Polish Sri Ram Darbar Temple Pendant with Pearls & CZ","Womens / PENDENT","32000","/product/Nb8RAnHpX0ejHFwthfqF","pendants/Pendant_075_Royal Silver Gold Polish Sri Ram Darbar Temple Pendant with Pearls & CZ","Nb8RAnHpX0ejHFwthfqF"
"ok","matched by product name","Royal Silver Gold Polish Standing Lord Venkateshwara Temple Pendant with CZ Diamonds & Rubies","Womens / PENDENT","34600","/product/NGK7FmeFmpubpNWTNo3l","pendants/Pendant_074_Royal Silver Gold Polish Standing Lord Venkateshwara Temple Pendant with CZ Diamonds and Rubies","NGK7FmeFmpubpNWTNo3l"
"ok","matched by product name","Royal Silver Gold Polish Twin Peacock Polki Temple Pendant with Ruby Drops","Womens / PENDENT","9600","/product/N1F67mVgMtKcehFB8A5N","pendants/Pendant_031_Royal Silver Gold Polish Twin Peacock Polki Temple Pendant with Ruby Drops","N1F67mVgMtKcehFB8A5N"
"ok","matched by product name","Royal Silver Gold Polish Venugopala Krishna with Cow Temple Pendant with Ruby Drops","Womens / PENDENT","20200","/product/qliMRocYDeMQcdRs5smy","pendants/Pendant_051_Royal Silver Gold Polish Venugopala Krishna with Cow Temple Pendant with Ruby Drops","qliMRocYDeMQcdRs5smy"
"ok","matched by product name","Silver Gold Polish Seated Murali Krishna Pendant","Womens / PENDENT","2100","/product/Q02adWlLFUUJ0iI2Cix6","pendants/Pendant_036_Silver Gold Polish Seated Murali Krishna Pendant","Q02adWlLFUUJ0iI2Cix6"
"ok","matched by product name","Solid Oxidized Silver Divine Bal Hanuman Flying Pendant","Womens / PENDENT","6899.99","/product/CLibh1UCppStMVOWQOjp","pendants/Pendant_080_Solid Oxidized Silver Divine Bal Hanuman Flying Pendant","CLibh1UCppStMVOWQOjp"
"ok","matched by product name","Solid Oxidized Silver Divine Goddess Durga Tiger Rider Pendant","Womens / PENDENT","6000","/product/UeepG8vCAH4godpKiDFE","pendants/Pendant_082_Solid Oxidized Silver Divine Goddess Durga Tiger Rider Pendant","UeepG8vCAH4godpKiDFE"
"ok","matched by product name","Solid Oxidized Silver Divine Lord Murugan Vel Shape Pendant","Womens / PENDENT","3000","/product/CbbC4z7MhJPAVjVDoYIc","pendants/Pendant_094_Solid Oxidized Silver Divine Lord Murugan Vel Shape Pendant","CbbC4z7MhJPAVjVDoYIc"
"ok","matched by product name","Solid Oxidized Silver Divine Seated Lord Murugan Peacock Pendant","Womens / PENDENT","5100","/product/U7tQ1vH02IzMom1moGz1","pendants/Pendant_090_Solid Oxidized Silver Divine Seated Lord Murugan Peacock Pendant","U7tQ1vH02IzMom1moGz1"
"ok","matched by product name","Solid Oxidized Silver Lord Hanuman Kneeling Blessing Pendant","Womens / PENDENT","5700","/product/0GeMU6SHXW4yHGceXQYu","pendants/Pendant_089_Solid Oxidized Silver Lord Hanuman Kneeling Blessing Pendant","0GeMU6SHXW4yHGceXQYu"
"ok","matched by product name","92.5 Pure Silver Antique Gold-Plated Pendant Set with Ruby Flower and Green Meenakari Leaf Accents","Womens / PENDENT SET","17999.99","/product/gxNeYgYfkXrcncbKypqD","pendants/Pendant_008_92.5 Pure Silver Antique Gold-Plated Pendant Set with Ruby Flower and Green Meenakari Leaf Accents","gxNeYgYfkXrcncbKypqD"
"ok","matched by product name","92.5 Pure Silver Antique Gold-Plated Tassel Pendant Set with Ruby Pink Kemp and Emerald Accents","Womens / PENDENT SET","12500","/product/RPa72gp9pu4cYCH53OZ5","pendants/Pendant_015_92.5 Pure Silver Antique Gold-Plated Tassel Pendant Set with Ruby Pink Kemp and Emerald Accents","RPa72gp9pu4cYCH53OZ5"
"ok","matched by product name","92.5 Pure Silver Chandelier Pendant Set with Ruby Pink Stones, CZ Cluster, and Pearl Hangings","Womens / PENDENT SET","6099.97","/product/C4yhZAIaT74oh3X8ZI28","pendants/Pendant_006_92.5 Pure Silver Chandelier Pendant Set with Ruby Pink Stones, CZ Cluster, and Pearl Hangings","C4yhZAIaT74oh3X8ZI28"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Pendant Set with Peach and Mint Green Stones and CZ Halo Frame","Womens / PENDENT SET","4500","/product/5bcp1tZRz39TWc4scxXd","pendants/Pendant_011_92.5 Pure Silver Gold-Plated Pendant Set with Peach and Mint Green Stones and CZ Halo Frame","5bcp1tZRz39TWc4scxXd"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Pendant Set with Rectangular Solitaire and Shimmering Marquise CZ Wing","Womens / PENDENT SET","2800","/product/73BR03AciMhU77MECF5Q","pendants/Pendant_009_92.5 Pure Sterling Silver Gold-Plated Pendant Set with Rectangular Solitaire and Shimmering Marquise CZ Wing","73BR03AciMhU77MECF5Q"
"ok","matched by product name","92.5 Pure Silver Gold-Plated Square Pendant Set with Green Clover Stones and CZ Borders","Womens / PENDENT SET","15200","/product/mbS12x89xI6xs6hrTtzi","pendants/Pendant_017_92.5 Pure Silver Gold-Plated Square Pendant Set with Green Clover Stones and CZ Borders","mbS12x89xI6xs6hrTtzi"
"ok","matched by product name","92.5 Pure Silver Rudraksha Pendant with Divine Goddess Cap | Spiritual Silver Pendant for Men & Women","Womens / PENDENT SET","28500","/product/cTE0WLlJrZ4UhuH2DFnQ","pendants/Pendant_097_92.5 Pure Silver Rudraksha Pendant with Divine Goddess Cap","cTE0WLlJrZ4UhuH2DFnQ"
"ok","matched by product name","Antique Marcasite Wrapped Black Onyx Cabochon 92.5 Pure Silver Statement Ring","Womens / Rings","3500","/product/SIIZNz6RCh6rKJnmNtDz","ladies rings/Ring_061_Antique Marcasite Wrapped Black Onyx Cabochon 92.5 Pure Silver Statement Ring","SIIZNz6RCh6rKJnmNtDz"
"ok","matched by product name","Antique Style Apple-Shaped Sapphire Blue Crystal Ring in 92.5 Sterling Silver","Womens / Rings","3200","/product/0uCRSIcnti5alaEbVX31","ladies rings/Ring_058_Antique Style Apple-Shaped Sapphire Blue Crystal Ring in 92.5 Sterling Silver","0uCRSIcnti5alaEbVX31"
"ok","matched by product name","Black Star Onyx Halo Ring in 92.5 Sterling Silver with Clear Pavé Border","Womens / Rings","3300","/product/7zK0wIFXShq0HkJ97xOQ","ladies rings/Ring_050_Black Star Onyx Halo Ring in 92.5 Sterling Silver with Clear Pave Border","7zK0wIFXShq0HkJ97xOQ"
"ok","matched by product name","Blossom Infinity Linked Knot 92.5 Pure Silver Rose Gold Statement Ring","Womens / Rings","5000","/product/tzigW58VrI5tn6vrulFd","ladies rings/Ring_006_Blossom Infinity Linked Knot 92.5 Pure Silver Rose Gold Statement Ring","tzigW58VrI5tn6vrulFd"
"ok","matched by product name","Blush Pink Minimalist Round Solitaire 92.5 Pure Silver Promise Ring","Womens / Rings","1600","/product/4GfTqUmM0fVajh4auU3A","ladies rings/Ring_059_Blush Pink Minimalist Round Solitaire 92.5 Pure Silver Promise Ring","4GfTqUmM0fVajh4auU3A"
"ok","matched by product name","Classic Round-Cut Solitaire Engagement Ring in 92.5 Sterling Silver","Womens / Rings","2450","/product/bxpmVTc6kiPZX8Qa3trT","ladies rings/Ring_045_Classic Round-Cut Solitaire Engagement Ring in 92.5 Sterling Silver","bxpmVTc6kiPZX8Qa3trT"
"ok","matched by product name","Dual-Monarch Bloom Marquise Ruby-Pink 92.5 Pure Silver Statement Ring","Womens / Rings","2200","/product/S9izVVkt01FgD0iVdUku","ladies rings/Ring_057_Dual-Monarch Bloom Marquise Ruby-Pink 92.5 Pure Silver Statement Ring","S9izVVkt01FgD0iVdUku"
"ok","matched by product name","Dual-Tone Asymmetric Star Ring in 92.5 Sterling Silver with Pavé Accents","Womens / Rings","1700","/product/rnzKIGkb5vc2pnK922hG","ladies rings/Ring_053_Dual-Tone Asymmetric Star Ring in 92.5 Sterling Silver with Pave Accents","rnzKIGkb5vc2pnK922hG"
"ok","matched by product name","Emerald Green Center Multi-Tone Flower Cocktail Ring in 92.5 Sterling Silver","Womens / Rings","6350","/product/oBKqIMPQ7bjFGSU00Yay","ladies rings/Ring_014_Emerald Green Center Multi-Tone Flower Cocktail Ring in 92.5 Sterling Silver","oBKqIMPQ7bjFGSU00Yay"
"ok","matched by product name","Emerald Green Geometric Mandala Cocktail Ring in Gold-Plated 92.5 Sterling Silver","Womens / Rings","4400","/product/YzjhS9XIWIqW1mzK8u17","ladies rings/Ring_069_Emerald Green Geometric Mandala Cocktail Ring in Gold-Plated 92.5 Sterling Silver","YzjhS9XIWIqW1mzK8u17"
"ok","matched by product name","Emotional Hugging Hands Open Ring in 92.5 Sterling Silver with Blue Sapphire Accents","Womens / Rings","2000","/product/XfT85tQROqnWcRPBs3of","ladies rings/Ring_064_Emotional Hugging Hands Open Ring in 92.5 Sterling Silver with Blue Sapphire Accents","XfT85tQROqnWcRPBs3of"
"ok","matched by product name","Horizon Tri-Tone Textured Shell 92.5 Pure Silver Statement Ring","Womens / Rings","5600","/product/GGoIsWlLBGFEglSrO2qu","ladies rings/Ring_009_Horizon Tri-Tone Textured Shell 92.5 Pure Silver Statement Ring","GGoIsWlLBGFEglSrO2qu"
"ok","matched by product name","Infinity Heart Dual-Tone Accent Ring in 92.5 Sterling Silver with Pavé Zirconia","Womens / Rings","2300","/product/LG41X5Ix7wC8kTSYXzsM","ladies rings/Ring_031_Infinity Heart Dual-Tone Accent Ring in 92.5 Sterling Silver with Pave Zirconia","LG41X5Ix7wC8kTSYXzsM"
"ok","matched by product name","Majestic Crown Filigree 925 Sterling Silver  Ring","Womens / Rings","2400","/product/qT6Qj2JsKEgVyU9Kr8sn","ladies rings/Ring_028_Majestic Crown Filigree 925 Sterling Silver Ring","qT6Qj2JsKEgVyU9Kr8sn"
"ok","matched by product name","Midnight Blossom Invisible-Cut Blue Mosaic 92.5 Pure Silver Statement Ring","Womens / Rings","5900","/product/hJo4eTJ2oJ7qsR8iXcvu","ladies rings/Ring_017_Midnight Blossom Invisible-Cut Blue Mosaic 92.5 Pure Silver Statement Ring","hJo4eTJ2oJ7qsR8iXcvu"
"ok","matched by product name","Multi-Color Rainbow Stone Accent Diamond-Shape Pavé Shield Ring in 92.5 Sterling Silver","Womens / Rings","3200","/product/LkSBOoy2SwW3vA0bJT7l","ladies rings/Ring_019_Multi-Color Rainbow Stone Accent Diamond-Shape Pave Shield Ring in 92.5 Sterling Silver","LkSBOoy2SwW3vA0bJT7l"
"ok","matched by product name","Multi-Tone Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Flower Blossom Ring","Womens / Rings","6700","/product/EnlWxqkpclUI85kVoKJW","ladies rings/Ring_012_Multi-Tone Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Flower Blossom Ring","EnlWxqkpclUI85kVoKJW"
"ok","matched by product name","Ocean Blue Teardrop Pear-Cut Halo Ring in 92.5 Sterling Silver","Womens / Rings","2650","/product/5uqQBzjkZjVQ2JjpbX3T","ladies rings/Ring_029_Ocean Blue Teardrop Pear-Cut Halo Ring in 92.5 Sterling Silver","5uqQBzjkZjVQ2JjpbX3T"
"ok","matched by product name","Oval-Cut Solitaire Bypass Ring with Baguette Accents in 92.5 Sterling Silver","Womens / Rings","2900","/product/8uI6WVw8wExvpZcYZ8I1","ladies rings/Ring_027_Oval-Cut Solitaire Bypass Ring with Baguette Accents in 92.5 Sterling Silver","8uI6WVw8wExvpZcYZ8I1"
"ok","matched by product name","Pear-Cut Solitaire Pear Halo Engagement Ring in 92.5 Sterling Silver","Womens / Rings","3100","/product/pQNrgrprK6TLyddvoMb2","ladies rings/Ring_024_Pear-Cut Solitaire Pear Halo Engagement Ring in 92.5 Sterling Silver","pQNrgrprK6TLyddvoMb2"
"ok","matched by product name","Pink Quartz Star Solitaire Halo Ring in 92.5 Sterling Silver","Womens / Rings","3200","/product/iKjqtqJOQea7Y7THcRpo","ladies rings/Ring_032_Pink Quartz Star Solitaire Halo Ring in 92.5 Sterling Silver","iKjqtqJOQea7Y7THcRpo"
"ok","matched by product name","Protective Evil Eye Enamel Ring in 92.5 Sterling Silver with Micro-Pavé Zirconia","Womens / Rings","1850","/product/QOWMCIRWOrInmBu63Lvi","ladies rings/Ring_034_Protective Evil Eye Enamel Ring in 92.5 Sterling Silver with Micro-Pave Zirconia","QOWMCIRWOrInmBu63Lvi"
"ok","matched by product name","Quirky Zipper Motif Band Ring in 92.5 Sterling Silver with Micro-Pave Zirconia","Womens / Rings","3000","/product/6fc8hX329lwr92fzKokg","ladies rings/Ring_022_Quirky Zipper Motif Band Ring in 92.5 Sterling Silver with Micro-Pave Zirconia","6fc8hX329lwr92fzKokg"
"ok","matched by product name","Rainbow Baguette 92.5 Pure Silver Multi-Layer Band Ring","Womens / Rings","4650","/product/CmEz1VNr8veAv7rU52NM","ladies rings/Ring_003_Rainbow Baguette 92.5 Pure Silver Multi-Layer Band Ring","CmEz1VNr8veAv7rU52NM"
"ok","matched by product name","Raspberry Pink Crystal Glint Paved Shank 925 Silver Fashion Ring","Womens / Rings","2300","/product/GhdUF4RSQX3Tw4TmhTDS","ladies rings/Ring_067_Raspberry Pink Crystal Glint Paved Shank 925 Silver Fashion Ring","GhdUF4RSQX3Tw4TmhTDS"
"ok","matched by product name","Rose Gold Plated 92.5 Sterling Silver Intertwined Black and White Zirconia Statement Ring","Womens / Rings","5600","/product/Dk7HJdtV2h5ZeB8w7sn0","ladies rings/Ring_002_Rose Gold Plated 92.5 Sterling Silver Intertwined Black and White Zirconia Statement Ring","Dk7HJdtV2h5ZeB8w7sn0"
"ok","matched by product name","Rose Gold Plated 92.5 Sterling Silver Princess-Cut Cushion Halo Engagement Ring","Womens / Rings","6100","/product/qfF2dZunVYMCdT6kubJl","ladies rings/Ring_004_Rose Gold Plated 92.5 Sterling Silver Princess-Cut Cushion Halo Engagement Ring","qfF2dZunVYMCdT6kubJl"
"ok","matched by product name","Rose Gold Plating 92.5 Sterling Silver Multi-Row Butterfly Stacked Ring","Womens / Rings","3950","/product/D4epqACvroxUOI03mTed","ladies rings/Ring_011_Rose Gold Plating 92.5 Sterling Silver Multi-Row Butterfly Stacked Ring","D4epqACvroxUOI03mTed"
"ok","matched by product name","Rose Quartz Style Round Solitaire Ring with Pavé Hearts in 92.5 Sterling Silver","Womens / Rings","1800","/product/8P78KywGAQ0kGo7wwb26","ladies rings/Ring_049_Rose Quartz Style Round Solitaire Ring with Pave Hearts in 92.5 Sterling Silver","8P78KywGAQ0kGo7wwb26"
"ok","matched by product name","Royal Blue Sapphire Round Solitaire Ring in 92.5 Sterling Silver","Womens / Rings","2000","/product/3dyaB7Dl4oC5NwCnV08f","ladies rings/Ring_030_Royal Blue Sapphire Round Solitaire Ring in 92.5 Sterling Silver","3dyaB7Dl4oC5NwCnV08f"
"ok","matched by product name","Royal Sapphire Blue Floral Cluster Cocktail 3rd spin  Ring in 92.5 Sterling Silver","Womens / Rings","4200","/product/t4gIlpScaHwrIogT5hbE","ladies rings/Ring_068_Royal Sapphire Blue Floral Cluster Cocktail Ring in 92.5 Sterling Silver","t4gIlpScaHwrIogT5hbE"
"ok","matched by product name","Royal Sapphire Blue Flower Wheel Cocktail Ring in 92.5 Sterling Silver","Womens / Rings","3600","/product/qLnwbaSyd3XhQbUw8U0u","ladies rings/Ring_065_Royal Sapphire Blue Flower Wheel Cocktail Ring in 92.5 Sterling Silver","qLnwbaSyd3XhQbUw8U0u"
"ok","matched by product name","Ruby Red Center Stone Multi-Row Wave Cocktail Ring in 92.5 Sterling Silver","Womens / Rings","3100","/product/zgaGvvVBGz9WFgKBYUFd","ladies rings/Ring_001_Ruby Red Center Stone Multi-Row Wave Cocktail Ring in 92.5 Sterling Silver","zgaGvvVBGz9WFgKBYUFd"
"ok","matched by product name","Ruby Red Floral Blossom Halo Cocktail 3rd spin Ring in 92.5 Sterling Silver","Womens / Rings","4001","/product/l1hPlmlNiQssL9rdQaCB","ladies rings/Ring_039_Ruby Red Floral Blossom Halo Cocktail Ring in 92.5 Sterling Silver","l1hPlmlNiQssL9rdQaCB"
"ok","matched by product name","Seraphina Marquise Vine 92.5 Pure Silver Multi-Row Statement Ring","Womens / Rings","3950","/product/EyrCUlfMIu0j6sHCSjKX","ladies rings/Ring_016_Seraphina Marquise Vine 92.5 Pure Silver Multi-Row Statement Ring","EyrCUlfMIu0j6sHCSjKX"
"ok","matched by product name","Square Halo and Arched Crown Layered Dual Band Ring in 92.5 Sterling Silver","Womens / Rings","1900","/product/nFU1VCkgkoP8OLSNwFk7","ladies rings/Ring_066_Square Halo and Arched Crown Layered Dual Band Ring in 92.5 Sterling Silver","nFU1VCkgkoP8OLSNwFk7"
"ok","matched by product name","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Abstract Clover Ring","Womens / Rings","4900","/product/9YZreaztPVwrD6Xnheo8","ladies rings/Ring_008_Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Abstract Clover Ring","9YZreaztPVwrD6Xnheo8"
"ok","matched by product name","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Bubble Cluster Ring","Womens / Rings","5700","/product/ZfSvMH4OByayEsewpXtX","ladies rings/Ring_037_Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Bubble Cluster Ring","ZfSvMH4OByayEsewpXtX"
"ok","matched by product name","Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Yin-Yang Spiral Ring","Womens / Rings","5700","/product/jCI4VTJlv4eUGTmxX4cz","ladies rings/Ring_018_Tri-Color Rose Gold and Yellow Gold Polish 92.5 Sterling Silver Yin-Yang Spiral Ring","jCI4VTJlv4eUGTmxX4cz"
"ok","matched by product name","Vintage Origami Blossom Tri-Color Filigree 925 Silver Statement Ring","Womens / Rings","2650","/product/yYw1Yjelxn5zR8hMG8la","ladies rings/Ring_041_Vintage Origami Blossom Tri-Color Filigree 925 Silver Statement Ring","yYw1Yjelxn5zR8hMG8la"
"ok","matched by product name","Enamelled Ribbon Bow 925 Pure Silver Necklace Set with Pearl Accents","Womens / Rose Gold Necklace","20350","/product/6ayLDVfx8EfkB2l3ZQZ4","rose gold and fancy necklaces/Necklace_074_Enamelled Ribbon Bow 925 Pure Silver Necklace Set with Pearl Accents","6ayLDVfx8EfkB2l3ZQZ4"
"ok","matched by product name","Floating Flora – 92.5 Sterling Silver Rose Gold Multi-Tone Wire Necklace Set","Womens / Rose Gold Necklace","12350","/product/6QXZH5R1bVOuV5OgRyNv","rose gold and fancy necklaces/Necklace_068_Floating Flora - 92.5 Sterling Silver Rose Gold Multi-Tone Wire Necklace Set","6QXZH5R1bVOuV5OgRyNv"
"ok","matched by product name","Nature-Inspired Leaf Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","Womens / Rose Gold Necklace","15900","/product/BuC5f90U8qpQ1Q8gyP9f","rose gold and fancy necklaces/Necklace_040_Nature-Inspired Leaf Necklace Set in 92.5 Sterling Silver with Rose Gold Polish","BuC5f90U8qpQ1Q8gyP9f"
"ok","matched by product name","S-Link Eternity Rose Gold Plated Pure Silver Jewelry Set","Womens / Rose Gold Necklace","20650","/product/vn9JriDJK4hK8sgh9Hdq","rose gold and fancy necklaces/Necklace_061_S-Link Eternity Rose Gold Plated Pure Silver Jewelry Set","vn9JriDJK4hK8sgh9Hdq"
"ok","matched by product name","Royal Gold Polish Silver Shimmering Diamond CZ & Emerald Haram","Womens / Temple Haram","52500","/product/AYCO1m54zjA9qib3ahz0","ss/czs/CZ_Product_04_Royal Gold Polish Silver Shimmering Diamond CZ and Emerald Haram","AYCO1m54zjA9qib3ahz0"
"ok","matched by product name","Classic Peacock & Goddess Lakshmi Necklace","Womens / temple necklace","19200","/product/Dkd4waKMwNHk10PTONt5","temple necklaces/Necklace_006_Classic Peacock and Goddess Lakshmi Necklace","Dkd4waKMwNHk10PTONt5"
"ok","matched by product name","Divine Lakshmi Circular Motif CZ Silver Kante Necklace","Womens / temple necklace","32600","/product/QQ70dgp2KSAByXRosGyM","temple necklaces/Necklace_008_Divine Lakshmi Circular Motif CZ Silver Kante Necklace","QQ70dgp2KSAByXRosGyM"
"ok","matched by product name","Emerald Green and CZ White Lakshmi Festive Silver Necklace","Womens / temple necklace","35600","/product/2jBkggevtfrcFaEswNQ6","temple necklaces/Necklace_007_Emerald Green and CZ White Lakshmi Festive Silver Necklace","2jBkggevtfrcFaEswNQ6"
"ok","matched by product name","Heritage Gold-Polished Silver Peacock Pendant Choker in Ruby & Emerald","Womens / temple necklace","23550","/product/4K9lC5xcV4QFSWn7UWTu","temple necklaces/Necklace_018_Heritage Gold-Polished Silver Peacock Pendant Choker in Ruby and Emerald","4K9lC5xcV4QFSWn7UWTu"
"ok","matched by product name","Lakshmi Antique 92.5 Silver Necklace with Gold Polish, Pearls & Green Beads","Womens / temple necklace","40400","/product/XSptGChpUv5d3ihZA4fv","temple necklaces/Necklace_002_Lakshmi Antique 92.5 Silver Necklace with Gold Polish, Pearls and Green Beads","XSptGChpUv5d3ihZA4fv"
"ok","matched by product name","Mahalakshmi Antique 92.5 Silver Necklace with Gold Polish & Coral Pearl Drops","Womens / temple necklace","21400","/product/ftH9SV2ySMLBQ7KKvNi3","temple necklaces/Necklace_004_Mahalakshmi Antique 92.5 Silver Necklace with Gold Polish and Coral Pearl Drops","ftH9SV2ySMLBQ7KKvNi3"
"ok","matched by product name","Royal Antique Silver Gold Polish Elephant Link Lakshmi Temple Necklace with Emerald & CZ Drop","Womens / temple necklace","24800","/product/fEnIs8SlzTQ2JyzCWRfl","temple necklaces/Necklace_012_Royal Antique Silver Gold Polish Elephant Link Lakshmi Temple Necklace with Emerald and CZ Drop","fEnIs8SlzTQ2JyzCWRfl"
"ok","matched by product name","Royal Antique Silver Gold Polish Lord Krishna with Cow Temple Necklace","Womens / temple necklace","22200","/product/V1BKt7qOEz4YHo32Jj4E","temple necklaces/Necklace_024_Royal Antique Silver Gold Polish Lord Krishna with Cow Temple Necklace","V1BKt7qOEz4YHo32Jj4E"
"ok","matched by product name","Royal Lakshmi Motif Silver necklace with Coral Red Accents","Womens / temple necklace","25200","/product/9hpHEkQX9at6Us2ZviGe","temple necklaces/Necklace_040_Royal Lakshmi Motif Silver Necklace with Coral Red Accents","9hpHEkQX9at6Us2ZviGe"
"ok","matched by product name","Royal Antique Silver Gold Polish Nakshi Continuous Peacock Vaddanam with Ruby Bead Clusters","Womens / vaddanam","90400","/product/ayDkyReLhc1I1o1cXAdV","vaddanam/Belt_003_Royal Antique Silver Gold Polish Nakshi Continuous Peacock Vaddanam with Ruby Bead Clusters","ayDkyReLhc1I1o1cXAdV"
"ok","matched by product name","Royal Antique Silver Gold Polish Nakshi Dancing Peacock Vaddanam","Womens / vaddanam","129600","/product/YTEqupY6bgH1VFKLOyus","vaddanam/Belt_008_Royal Antique Silver Gold Polish Nakshi Dancing Peacock Vaddanam","YTEqupY6bgH1VFKLOyus"
"ok","matched by product name","Royal Antique Silver Gold Polish Nakshi Lakshmi Peacock Vaddanam with Ghungroo & Pearl Drops","Womens / vaddanam","120000","/product/yDM7ja7JBX6jSOpoiPFh","vaddanam/Belt_002_Royal Antique Silver Gold Polish Nakshi Lakshmi Peacock Vaddanam with Ghungroo and Pearl Drops","yDM7ja7JBX6jSOpoiPFh"
"ok","matched by product name","Royal Antique Silver Gold Polish Temple Three-Pavilion Architectural Waist Belt with Coral & Pearl Drops","Womens / vaddanam","225750","/product/3ax7Ee5c03QmaqjJUnN3","vaddanam/Belt_004_Royal Antique Silver Gold Polish Temple Three-Pavilion Architectural Waist Belt with Coral and Pearl Drops","3ax7Ee5c03QmaqjJUnN3"
"ok","matched by product name","Royal Multi-Tone Silver Gold Polish Lakshmi Peacock CZ Diamond Vaddanam with Ruby Beads","Womens / vaddanam","145600","/product/mTppPeHb4QSXPmhj3ucw","vaddanam/Belt_005_Royal Multi-Tone Silver Gold Polish Lakshmi Peacock CZ Diamond Vaddanam with Ruby Beads","mTppPeHb4QSXPmhj3ucw"
"ok","matched by product name","Royal Two-Tone Silver Gold Polish CZ Diamond Bridal Vaddanam with Emerald & Jhumka Drops","Womens / vaddanam","149100","/product/NQ5ep9cMJFZQzSao08CW","vaddanam/Belt_006_Royal Two-Tone Silver Gold Polish CZ Diamond Bridal Vaddanam with Emerald and Jhumka Drops","NQ5ep9cMJFZQzSao08CW"
"ok","matched by product name","92.5 Sterling Silver Clover Jewelry Watch with Multi-Texture Inlay Strap","Womens / watches","24000","/product/CJRvfad7dBEoaqViARba","watches/Watch_003_92.5 Sterling Silver Clover Jewelry Watch with Multi-Texture Inlay Strap","CJRvfad7dBEoaqViARba"
"ok","matched by product name","92.5 Sterling Silver Women's Watch with Floral Rose Dial & Diamond-Cut Mesh Strap","Womens / watches","20750","/product/hNQgmU9p9BLsAvJt2ALq","watches/Watch_005_92.5 Sterling Silver Women's Watch with Floral Rose Dial and Diamond-Cut Mesh Strap","hNQgmU9p9BLsAvJt2ALq"
